x,y
1.201923531270000467e+02,2.286625413600006596e+01
1.201922184150000703e+02,2.286671009900004492e+01
1.201922124750000194e+02,2.286717662600005951e+01
1.201919688700000961e+02,2.286785147800003415e+01
1.201918761710001036e+02,2.286793898100006572e+01
1.201916583860000856e+02,2.286787898700004007e+01
1.201914732870000080e+02,2.286792077800004108e+01
1.201919015780000564e+02,2.286807548400003043e+01
1.201912330850000217e+02,2.287000823800002536e+01
1.201909497320000355e+02,2.287000046600007863e+01
1.201911934320000910e+02,2.287012309200002846e+01
1.201900831610000751e+02,2.287337877400005937e+01
1.201897225290000506e+02,2.287410468300004140e+01
1.201895002690000638e+02,2.287427217400005475e+01
1.201895570930000758e+02,2.287436927600003855e+01
1.201894611910000776e+02,2.287485251100002870e+01
1.201890807520001090e+02,2.287558319900006154e+01
1.201889647400000740e+02,2.287572557200007850e+01
1.201886833390000220e+02,2.287560203700007833e+01
1.201889547030000358e+02,2.287581981400006725e+01
1.201889637790001188e+02,2.287595866300006264e+01
1.201886546580000186e+02,2.287664383100002397e+01
1.201885030180000058e+02,2.287670736100005797e+01
1.201885467430000745e+02,2.287684476300006509e+01
1.201884879370001045e+02,2.287700495500007492e+01
1.201881291050000300e+02,2.287757227700006979e+01
1.201880743890000076e+02,2.287798048800004835e+01
1.201877083870000433e+02,2.287878338900003428e+01
1.201873689850000346e+02,2.287984779000004210e+01
1.201870289940001157e+02,2.288043445100004192e+01
1.201867387670000653e+02,2.288117073300003312e+01
1.201863912310000160e+02,2.288160363100007544e+01
1.201862194390000695e+02,2.288253911000003882e+01
1.201860737800000152e+02,2.288286918500006095e+01
1.201855062280000084e+02,2.288391860800004451e+01
1.201847386290000941e+02,2.288566014700006690e+01
1.201844145390000449e+02,2.288612268900004665e+01
1.201843446050000921e+02,2.288691571900005783e+01
1.201840356520000341e+02,2.288775531100003491e+01
1.201833793660000538e+02,2.288893369100003383e+01
1.201829420190000519e+02,2.288946048500002917e+01
1.201825827630000276e+02,2.289071723300003214e+01
1.201818409940000265e+02,2.289234473500005151e+01
1.201813338600001089e+02,2.289301992800005792e+01
1.201802028100000825e+02,2.289535482600007299e+01
1.201796637350000765e+02,2.289745649800005367e+01
1.201794024490000083e+02,2.289793380300005765e+01
1.201790303270000777e+02,2.289938373300003605e+01
1.201783523950000472e+02,2.290070873300004450e+01
1.201780350540000200e+02,2.290204101200004061e+01
1.201779685510000490e+02,2.290220630100003518e+01
1.201778166040000997e+02,2.290230150700006106e+01
1.201776643650000551e+02,2.290266207300004453e+01
1.201776630450000312e+02,2.290287113100004035e+01
1.201773371170000928e+02,2.290364316100004771e+01
1.201771046950000255e+02,2.290452167900002678e+01
1.201764124540001148e+02,2.290631079500002443e+01
1.201761160900000505e+02,2.290700313700006063e+01
1.201757634450000296e+02,2.290751943600002960e+01
1.201746927790001109e+02,2.291020195200002263e+01
1.201748456120000128e+02,2.291132070400004750e+01
1.201746639560000176e+02,2.291203964100003532e+01
1.201756177790000493e+02,2.291243768900005762e+01
1.201764184830000204e+02,2.291247803900006375e+01
1.201768059100000983e+02,2.291254938800005903e+01
1.201768497560000242e+02,2.291263893000007101e+01
1.201764701630000900e+02,2.291296607500004257e+01
1.201761696090001124e+02,2.291306359600002907e+01
1.201753533540000944e+02,2.291363386200004015e+01
1.201748806580000064e+02,2.291416226000006873e+01
1.201743099650000204e+02,2.291425685100006149e+01
1.201740489130000924e+02,2.291441580900004737e+01
1.201739763690001155e+02,2.291466144200006738e+01
1.201739696090000962e+02,2.291580530000004501e+01
1.201737605940001004e+02,2.291618957100007492e+01
1.201733334970000442e+02,2.291746581400002469e+01
1.201729984140000624e+02,2.291928530100005901e+01
1.201732478290000472e+02,2.292069527800003925e+01
1.201741287140000622e+02,2.292263592900002322e+01
1.201743032730000778e+02,2.292453110600007449e+01
1.201749149840001110e+02,2.292679539400006661e+01
1.201749548030001051e+02,2.292894546100006892e+01
1.201748893320000207e+02,2.293009162900006004e+01
1.201751762410000310e+02,2.293298071200007371e+01
1.201750631590000467e+02,2.293440903700002309e+01
1.201745322630000601e+02,2.293690799500006960e+01
1.201737110420000363e+02,2.294326379800003224e+01
1.201731373290000420e+02,2.294567392900006553e+01
1.201722777690000612e+02,2.294840498200005641e+01
1.201720091080001112e+02,2.294969457100006593e+01
1.201706077570000843e+02,2.295242190000004712e+01
1.201702124580000373e+02,2.295323662100003048e+01
1.201700184680000802e+02,2.295387590300003922e+01
1.201696878600000673e+02,2.295444458500003293e+01
1.201695409310000286e+02,2.295544129600006045e+01
1.201694330700000819e+02,2.295569514000004574e+01
1.201692977580000843e+02,2.295552799600005756e+01
1.201685248720000345e+02,2.295713420800007043e+01
1.201672339510000711e+02,2.295849648000006482e+01
1.201658987050000178e+02,2.296035748000002741e+01
1.201645717500000501e+02,2.296170934300005229e+01
1.201628146290000814e+02,2.296498470300002737e+01
1.201626379580001185e+02,2.296499199700002691e+01
1.201596722750000481e+02,2.296354951800003619e+01
1.201579755090000390e+02,2.296407440000007227e+01
1.201553621550000344e+02,2.296473800200004689e+01
1.201554145290000406e+02,2.296746301900003573e+01
1.201597871870000063e+02,2.297122257800003808e+01
1.201598034230000849e+02,2.297148645300006820e+01
1.201598954130000720e+02,2.297163530700004230e+01
1.201595014360000278e+02,2.297314195100005918e+01
1.201588829560000704e+02,2.297396792000006371e+01
1.201586779270000989e+02,2.297488329500004056e+01
1.201567817670000977e+02,2.297696795500007738e+01
1.201532413210001096e+02,2.298136669000007259e+01
1.201518619180000087e+02,2.298242953100003660e+01
1.201500131210000291e+02,2.298420150400005468e+01
1.201495961510000825e+02,2.298519936400003871e+01
1.201488375810000662e+02,2.298572543300002735e+01
1.201474914330000274e+02,2.298778272700002390e+01
1.201463462090000576e+02,2.298842746200006104e+01
1.201457277220000606e+02,2.298925329200005763e+01
1.201443731800001160e+02,2.299030426600006649e+01
1.201435674960000597e+02,2.299117775600007008e+01
1.201424614680000786e+02,2.299203029300002754e+01
1.201403463010000223e+02,2.299334132700005284e+01
1.201409627640000508e+02,2.299450122000007468e+01
1.201409154440000293e+02,2.299483511500005761e+01
1.201407998450000605e+02,2.299497428200004379e+01
1.201410726140001088e+02,2.299556511100007583e+01
1.201410883280000235e+02,2.299598097100005134e+01
1.201390971300000956e+02,2.299771203200003811e+01
1.201387121090000392e+02,2.299712547400002904e+01
1.201381949090000489e+02,2.299683125800004291e+01
1.201375709430000143e+02,2.299692017800003896e+01
1.201372661740000467e+02,2.299744466600003534e+01
1.201372862780000332e+02,2.299795357500005366e+01
1.201347447160001138e+02,2.299943216800005530e+01
1.201326029690001178e+02,2.300121107500007156e+01
1.201321864010000127e+02,2.300144883900003379e+01
1.201310876190000272e+02,2.300246587800006637e+01
1.201292644310000242e+02,2.300369142800002464e+01
1.201270992910000359e+02,2.300555165200006513e+01
1.201264227450000135e+02,2.300592688300002919e+01
1.201256810680000626e+02,2.300658322800006772e+01
1.201246749460000274e+02,2.300727387500006671e+01
1.201240845440000840e+02,2.300787487400003783e+01
1.201223138060000792e+02,2.300912699400004158e+01
1.201221068600000308e+02,2.300937835300004508e+01
1.201218417840000257e+02,2.300944715400004270e+01
1.201216824030000225e+02,2.300959554600007095e+01
1.201215280950000306e+02,2.300994247300002371e+01
1.201212349050000512e+02,2.300996695000003456e+01
1.201209095170000865e+02,2.301018125900003497e+01
1.201195474290000220e+02,2.301129796100002523e+01
1.201193567880001183e+02,2.301156277000006867e+01
1.201190479730000789e+02,2.301173788600004855e+01
1.201177709710000272e+02,2.301284041500002786e+01
1.201167670500000213e+02,2.301352062700004808e+01
1.201166285910001079e+02,2.301379033000006302e+01
1.201161111540000093e+02,2.301407219200007148e+01
1.201154838950000112e+02,2.301456250000006776e+01
1.201154440120000118e+02,2.301480530500003852e+01
1.201145018300001084e+02,2.301535481100006564e+01
1.201140796200000977e+02,2.301581401700002516e+01
1.201141312850000986e+02,2.301593576900006610e+01
1.201136038810000173e+02,2.301632466100005558e+01
1.201132084930001156e+02,2.301644609500004890e+01
1.201128004770000643e+02,2.301687413000007609e+01
1.201124996130000682e+02,2.301701115100007655e+01
1.201122663090000060e+02,2.301731229300003179e+01
1.201101979770000980e+02,2.301885652800007165e+01
1.201071723750001183e+02,2.302059554600003821e+01
1.201039657770000986e+02,2.302277636000002303e+01
1.200972318470001028e+02,2.302659825800003546e+01
1.200941410420000466e+02,2.302882142600003590e+01
1.200871295370000098e+02,2.303264909000006355e+01
1.200861105080000470e+02,2.303328241900004514e+01
1.200855019910001147e+02,2.303337535600007868e+01
1.200842605460001096e+02,2.303399258100006364e+01
1.200835019980000880e+02,2.303427980200007141e+01
1.200823744300000726e+02,2.303498814800002492e+01
1.200814405850001094e+02,2.303526603700004216e+01
1.200805830400000787e+02,2.303562392500003853e+01
1.200793302950000907e+02,2.303654799600002434e+01
1.200783944990000691e+02,2.303706209200004196e+01
1.200772031910000806e+02,2.303752893000006452e+01
1.200758323930000415e+02,2.303827067500003523e+01
1.200744668080000110e+02,2.303887083800003666e+01
1.200730186560000448e+02,2.303944637800003647e+01
1.200689253100000542e+02,2.304053752900006202e+01
1.200677060960000517e+02,2.304096933500005662e+01
1.200672920720001002e+02,2.304153574100007518e+01
1.200662140880000379e+02,2.304203555900005540e+01
1.200657509410000330e+02,2.304248969000002489e+01
1.200650939720001134e+02,2.304278463300005342e+01
1.200649908210000376e+02,2.304293258100005914e+01
1.200651694220000536e+02,2.304308065200007150e+01
1.200651747490001071e+02,2.304325280200004045e+01
1.200618899460000648e+02,2.304425186400004577e+01
1.200614671630000885e+02,2.304369995200005405e+01
1.200609045810000453e+02,2.304342768400005070e+01
1.200602521310000839e+02,2.304344106500002454e+01
1.200587144470000567e+02,2.304328871600006323e+01
1.200582458340001040e+02,2.304310297200004243e+01
1.200579556620000403e+02,2.304309836200002337e+01
1.200570451650000905e+02,2.304388853800003290e+01
1.200564685790000112e+02,2.304463167700004078e+01
1.200550146790000099e+02,2.304619160400005740e+01
1.200541953540000577e+02,2.304694411200006243e+01
1.200529376210000692e+02,2.304867515800003730e+01
1.200523073730000760e+02,2.304928294600006211e+01
1.200518951890001063e+02,2.304988398300002927e+01
1.200515382150000505e+02,2.305009506400006103e+01
1.200503834190000134e+02,2.305160988100004715e+01
1.200498335360000510e+02,2.305220728500006544e+01
1.200490166990000489e+02,2.305348733400006722e+01
1.200487470230000326e+02,2.305373487200006366e+01
1.200471582480000734e+02,2.305595893400004570e+01
1.200466690790000257e+02,2.305691242100004956e+01
1.200462638530000277e+02,2.305742146000005732e+01
1.200459084670001175e+02,2.305858760100005611e+01
1.200454881860000569e+02,2.305915318100005607e+01
1.200449799500000836e+02,2.305957888200003936e+01
1.200448470640000096e+02,2.305985179100002824e+01
1.200450192730000936e+02,2.305984569700007114e+01
1.200443843150001157e+02,2.306068433000007190e+01
1.200440009780000992e+02,2.306166832800005295e+01
1.200434325720000288e+02,2.306220058900004233e+01
1.200427742490001037e+02,2.306305108200007226e+01
1.200424629600000799e+02,2.306354379400005428e+01
1.200425415800000337e+02,2.306364813200002573e+01
1.200423615010000731e+02,2.306369688500006987e+01
1.200422550420000789e+02,2.306385120800007371e+01
1.200423144940000384e+02,2.306399145000006001e+01
1.200421506190000400e+02,2.306404798400006939e+01
1.200418016990000751e+02,2.306444365700002663e+01
1.200417524720000984e+02,2.306489209400007212e+01
1.200399742130000504e+02,2.306664029300003449e+01
1.200399243340000339e+02,2.306683975700002520e+01
1.200399810900000830e+02,2.306689508300007674e+01
1.200402662060000694e+02,2.306682529100004331e+01
1.200401507170000741e+02,2.306702678200002765e+01
1.200398880480000798e+02,2.306717663600005608e+01
1.200396220790000825e+02,2.306749641600003997e+01
1.200392468790000748e+02,2.306765831200004868e+01
1.200391724300000078e+02,2.306787179400004106e+01
1.200389789760000667e+02,2.306804537900006835e+01
1.200384360020000258e+02,2.306739737900005593e+01
1.200381842170000937e+02,2.306728495800007295e+01
1.200371936990001132e+02,2.306712406500002999e+01
1.200341469710000410e+02,2.306745182900004920e+01
1.200328693850000263e+02,2.306732926500006897e+01
1.200309902470000907e+02,2.306712182400002575e+01
1.200301574320000100e+02,2.306663512900007618e+01
1.200294161700001041e+02,2.306641332100002728e+01
1.200285549590000755e+02,2.306652832400004627e+01
1.200272926740000230e+02,2.306742318000004843e+01
1.200269124220000094e+02,2.306792528500005801e+01
1.200271585610000784e+02,2.306932138200005511e+01
1.200278518130000975e+02,2.307134783500004005e+01
1.200285221520000505e+02,2.307237852400004385e+01
1.200281484350000483e+02,2.307250953000004756e+01
1.200280723980000630e+02,2.307268378700007361e+01
1.200280979090000528e+02,2.307287431900005004e+01
1.200279750360000435e+02,2.307294635200003086e+01
1.200278054580001026e+02,2.307419287700002997e+01
1.200278979830001163e+02,2.307517080700006318e+01
1.200286407440000858e+02,2.307733717800005024e+01
1.200297212920000902e+02,2.308121589600006018e+01
1.200302787840000747e+02,2.308268974100002424e+01
1.200306906150000259e+02,2.308436002300004475e+01
1.200312284530000397e+02,2.308610718600004930e+01
1.200318314300000111e+02,2.308770899900002860e+01
1.200327833010001086e+02,2.309243370800004413e+01
1.200331716480000068e+02,2.309497238800003061e+01
1.200338152300000729e+02,2.309629829500005371e+01
1.200342492110000876e+02,2.309788841800002501e+01
1.200343808710000530e+02,2.309867135100006408e+01
1.200344162570000890e+02,2.309960894000005283e+01
1.200347177900000588e+02,2.310080876600005695e+01
1.200351301370000101e+02,2.310193846300006726e+01
1.200352580640001179e+02,2.310254664700005378e+01
1.200357615810000880e+02,2.310353873800005431e+01
1.200364091600000620e+02,2.310532829700002821e+01
1.200377114350000056e+02,2.310790622300004316e+01
1.200378971270000648e+02,2.310846670800003722e+01
1.200384652810000716e+02,2.310946722400007047e+01
1.200389854790000754e+02,2.311059920500002818e+01
1.200402579110000261e+02,2.311237259900002528e+01
1.200408230420000564e+02,2.311303336200006697e+01
1.200417225720000260e+02,2.311454349200005254e+01
1.200429080880001038e+02,2.311703398900004913e+01
1.200431975300000431e+02,2.311798983500005988e+01
1.200439410520000365e+02,2.311919413600003281e+01
1.200464901100000361e+02,2.312140831400006391e+01
1.200471509740000329e+02,2.312231870900006925e+01
1.200476607670000249e+02,2.312271831700007851e+01
1.200482544120000057e+02,2.312288733400004048e+01
1.200488870760000282e+02,2.312319835600004581e+01
1.200503843680000955e+02,2.312451039800004082e+01
1.200508776220000300e+02,2.312515625300005695e+01
1.200514510230000269e+02,2.312558242900007599e+01
1.200521145210000213e+02,2.312595404200004623e+01
1.200525724550000177e+02,2.312602540900007853e+01
1.200534796340000412e+02,2.312599616800002877e+01
1.200542213620000211e+02,2.312572147400004496e+01
1.200536287150000589e+02,2.312488132400005725e+01
1.200529484520000096e+02,2.312459242000005588e+01
1.200526892110000290e+02,2.312424210900002208e+01
1.200524037700000690e+02,2.312403304600002230e+01
1.200520529180000722e+02,2.312353073600007747e+01
1.200509201120000853e+02,2.312238625700007333e+01
1.200549602790000563e+02,2.312550237600004266e+01
1.200550380780000523e+02,2.312569628700003932e+01
1.200550288940000883e+02,2.312628186300003108e+01
1.200542703820000270e+02,2.312743218600007822e+01
1.200530821160000414e+02,2.312825634400007857e+01
1.200528514330001144e+02,2.312872167000006129e+01
1.200527892840000277e+02,2.312957786600003374e+01
1.200528427680001187e+02,2.313064055800003871e+01
1.200529806720001034e+02,2.313149416200002406e+01
1.200536850150000419e+02,2.313342716300007851e+01
1.200542644320000818e+02,2.313452940100006572e+01
1.200551164970000855e+02,2.313546638600007554e+01
1.200555782820000559e+02,2.313623495300004151e+01
1.200558295320000752e+02,2.313714485700006662e+01
1.200561114640000824e+02,2.313842431500006569e+01
1.200565527840000186e+02,2.314282232200002909e+01
1.200569103710000718e+02,2.314414693100002296e+01
1.200572904910001171e+02,2.314767653600006270e+01
1.200573883090000891e+02,2.314799366000005421e+01
1.200573692890000075e+02,2.314845628300003000e+01
1.200583000720000655e+02,2.315499273000006042e+01
1.200586521260000836e+02,2.315625336200002948e+01
1.200587718890000133e+02,2.315727112300004364e+01
1.200590800090000130e+02,2.315875754200004621e+01
1.200598424420001038e+02,2.316040488300006928e+01
1.200600869420001118e+02,2.316156861300004266e+01
1.200604056630000969e+02,2.316258864300004916e+01
1.200604725240000334e+02,2.316344417500005193e+01
1.200608352740000555e+02,2.316418089800004054e+01
1.200614952700000231e+02,2.316611028800002714e+01
1.200624158620000799e+02,2.316789150200003178e+01
1.200635036620000164e+02,2.317094452800006366e+01
1.200643798180000204e+02,2.317236937000006947e+01
1.200646234880000520e+02,2.317311505800006444e+01
1.200660897860000205e+02,2.317616541700004973e+01
1.200672060820000979e+02,2.317791491000002679e+01
1.200676398150000068e+02,2.317948963000003459e+01
1.200687909980000541e+02,2.318086064000004853e+01
1.200694197590000840e+02,2.318217256200006204e+01
1.200695983020000313e+02,2.318276603600003227e+01
1.200694382400000677e+02,2.318324237000007315e+01
1.200694750710000562e+02,2.318348297500006083e+01
1.200697811580000689e+02,2.318422973500003081e+01
1.200695940970000493e+02,2.318496410500006277e+01
1.200702591350000148e+02,2.318593783900007566e+01
1.200705248690001099e+02,2.318697434600005636e+01
1.200710803590000069e+02,2.318814575500005049e+01
1.200715794980000055e+02,2.318973385800006781e+01
1.200733721820000710e+02,2.319332746900005304e+01
1.200775071700001035e+02,2.320047275900003569e+01
1.200782276360000651e+02,2.320263549600002762e+01
1.200787987260000591e+02,2.320484639800002924e+01
1.200789371780000465e+02,2.320490238800005045e+01
1.200800497160000759e+02,2.320901245000004565e+01
1.200801875130000553e+02,2.321151746800006777e+01
1.200810240930001100e+02,2.321640478000006169e+01
1.200818631640000831e+02,2.322228518600007874e+01
1.200816228320001073e+02,2.322376680600007148e+01
1.200818248800001129e+02,2.322562378100002434e+01
1.200815637620000871e+02,2.322627544400006627e+01
1.200810900840000386e+02,2.322830474500005948e+01
1.200807843150000735e+02,2.322867122500002779e+01
1.200806632150000723e+02,2.322911608700002262e+01
1.200806983250000712e+02,2.323025505300006444e+01
1.200808628260000432e+02,2.323051348000007010e+01
1.200809391710000682e+02,2.323015577400002485e+01
1.200810954320000974e+02,2.323080751900005225e+01
1.200810927170000468e+02,2.323096924300006094e+01
1.200809000180000794e+02,2.323122928100002582e+01
1.200810200370000302e+02,2.323162976400004709e+01
1.200804347230000531e+02,2.323372658300007743e+01
1.200802051320000601e+02,2.323509240600003523e+01
