x,y
1.205108358170000429e+02,2.429222447900002635e+01
1.205080906180000966e+02,2.429341293700002780e+01
1.205111308730000701e+02,2.429272997700007863e+01
1.205168144000000439e+02,2.429845500300007188e+01
1.205216780780000363e+02,2.431185616500005153e+01
1.205194863360001136e+02,2.431295650900005967e+01
1.205217588000000433e+02,2.431213183000005529e+01
1.205260203210000327e+02,2.431771524400005546e+01
1.205323197970000138e+02,2.432050723500003642e+01
1.205398894080000218e+02,2.433511991200003877e+01
1.205457937060000404e+02,2.433487260200007540e+01
1.205592081400000097e+02,2.434979604300002620e+01
1.205613800760000913e+02,2.435950036400004137e+01
1.205690103500000987e+02,2.436666716200005567e+01
1.205667017470000246e+02,2.436556197300006943e+01
1.205702141580001125e+02,2.436916592600005060e+01
1.205730685510000058e+02,2.437723533600006931e+01
1.205867124250000870e+02,2.439231906500003788e+01
1.205898774150000463e+02,2.439929585900006259e+01
1.205988489010001103e+02,2.440784685600004877e+01
1.206017743290000226e+02,2.441451515800002880e+01
1.206101983300001166e+02,2.442329786900006638e+01
1.206102688800000351e+02,2.442586251600005198e+01
1.206146623340000588e+02,2.442874068600002602e+01
1.206158583560001034e+02,2.443307237500005158e+01
1.206377674580000985e+02,2.445418310300004805e+01
1.206396123910000142e+02,2.446000913400007448e+01
1.206526599670000905e+02,2.447073703400002387e+01
1.206618301890000566e+02,2.448378000800005339e+01
1.206654010970000854e+02,2.448360672800004068e+01
1.206652996450001183e+02,2.448976507200006836e+01
1.206677636900000152e+02,2.449339905000005047e+01
1.206684393600000931e+02,2.449981489900005727e+01
1.206776346410000542e+02,2.451452479400006723e+01
1.206846818560001111e+02,2.452138727600004131e+01
1.206933681790001174e+02,2.454886744900005624e+01
1.207011866130001181e+02,2.456153423200004227e+01
1.207020332470000312e+02,2.456899786500002847e+01
1.207080849690000832e+02,2.458245225500007791e+01
1.207097645630000216e+02,2.459101796200002354e+01
1.207158130640000309e+02,2.460097077500006435e+01
1.207237753710001016e+02,2.460822241400006760e+01
1.207311717260000705e+02,2.461186433300002818e+01
1.207381991130000642e+02,2.462085971800007655e+01
1.207458354200000485e+02,2.462173282500003779e+01
1.207523741340000925e+02,2.462740400100005900e+01
1.207563737880000190e+02,2.463254380100005392e+01
1.207576946350000071e+02,2.464152014300003657e+01
1.207608540690000609e+02,2.464312151200005019e+01
1.207635864830000401e+02,2.464906954200006339e+01
1.207677805720001061e+02,2.465044647200005556e+01
1.207685188950000565e+02,2.465469149300002982e+01
1.207787129470000309e+02,2.466256468200003837e+01
1.207915928000001031e+02,2.466781435800004374e+01
1.208230602410000074e+02,2.467267508900005168e+01
1.208561718460000520e+02,2.470250420700006089e+01
1.208640067550001049e+02,2.472615688400003364e+01
1.208826295180000443e+02,2.474647102700004098e+01
1.208931928680000283e+02,2.476136002200007624e+01
1.208977784200000087e+02,2.476468222000005426e+01
1.208967596040000672e+02,2.476806262900004185e+01
1.208951471620000575e+02,2.476557564200004435e+01
1.208927503540000998e+02,2.476931737800003930e+01
1.208913678720000462e+02,2.477478114200005166e+01
1.208932072420000168e+02,2.478078181200004337e+01
1.208922656260000394e+02,2.479301754600004415e+01
1.208961465030000682e+02,2.480082214200007229e+01
1.208969490980000501e+02,2.480921792100002676e+01
1.209017862780000314e+02,2.482205809800007046e+01
1.209157556120001118e+02,2.484112636300005761e+01
1.209167597980000437e+02,2.484874560100007557e+01
1.209129686560000891e+02,2.485407776900007093e+01
1.209163917120000633e+02,2.485279557500007286e+01
1.209269477220000226e+02,2.485540379900004382e+01
1.209278166670001156e+02,2.485953804600006833e+01
1.209335199670000520e+02,2.486166039500005809e+01
1.209407449870000164e+02,2.486902253400006657e+01
1.209465477060000467e+02,2.487865331600005447e+01
1.209526126330000579e+02,2.489537560400003713e+01
1.209588882910001075e+02,2.490286341100005529e+01
1.209696734320000360e+02,2.492846511900006590e+01
1.209830531510000355e+02,2.494097540700005311e+01
1.209864645380000638e+02,2.494827368900007514e+01
1.209984268030000294e+02,2.495857324100006736e+01
1.210098992820001058e+02,2.497504672100006928e+01
1.210104429750000463e+02,2.498729163200005132e+01
1.210122511480000185e+02,2.498875890200002914e+01
1.210093717900000456e+02,2.499027329900002314e+01
1.210162188030000152e+02,2.499535642700004701e+01
1.210200512290000461e+02,2.500820042100002638e+01
1.210335906490000752e+02,2.502587329000004956e+01
1.210560619520000500e+02,2.504616897800002562e+01
1.210721001950000755e+02,2.504987102200004756e+01
1.210866500940001060e+02,2.505644168000003447e+01
1.210900159030001078e+02,2.506299176500004933e+01
1.210939482700000553e+02,2.506284425400002647e+01
1.211092625880000924e+02,2.507120906500006186e+01
1.211605876860000990e+02,2.508564855300005547e+01
1.212128449940000792e+02,2.511058004500006291e+01
1.212293999090001080e+02,2.511519293400004926e+01
