x,y
1.202083978910001179e+02,2.384192360400004418e+01
1.202046310100000710e+02,2.384766092600006004e+01
1.202143247990001100e+02,2.385071654800003671e+01
1.202268763300000955e+02,2.387780095800002300e+01
1.202552299270000731e+02,2.389418724300003305e+01
1.202610520280001083e+02,2.391972837700006949e+01
1.202691424520000965e+02,2.393058690500004104e+01
1.202788111850001087e+02,2.393359480200007283e+01
1.202828333800000564e+02,2.395450575300003493e+01
1.203069210620000149e+02,2.397222252300002765e+01
1.203087434250001024e+02,2.398710432000007131e+01
1.203164583400000538e+02,2.399923171600005389e+01
1.203352928380001003e+02,2.401574313900005109e+01
1.203414158130000260e+02,2.403961655700004485e+01
1.203397340200000372e+02,2.405972441300002629e+01
1.203633703330000344e+02,2.408084754100002556e+01
1.203841708590000508e+02,2.408767201700004534e+01
1.203863457480000534e+02,2.409704289600006177e+01
1.203795501970000714e+02,2.409428953800005502e+01
1.203968331090001129e+02,2.411749342600006685e+01
1.203999913880001031e+02,2.413528929600005313e+01
1.204071189770000956e+02,2.413955673600003138e+01
1.204127047940000921e+02,2.415111034300002757e+01
1.204083484600000702e+02,2.415570510800006332e+01
1.204149995110000191e+02,2.415755676300005916e+01
1.204163926680000714e+02,2.417047909500007563e+01
1.204257615830000532e+02,2.417865705600007686e+01
1.204247146080000448e+02,2.418329950800006145e+01
1.204439569470000606e+02,2.418894002200005389e+01
1.204649147200000243e+02,2.421427510600005917e+01
1.204612140350000118e+02,2.421668500400005541e+01
1.204688220220000403e+02,2.421446485300003815e+01
1.204904908830000068e+02,2.425527933700004724e+01
1.204862124660000973e+02,2.425731602500002282e+01
1.204890098430000762e+02,2.425637763600002472e+01
1.204931080200000224e+02,2.426614072800003896e+01
1.204981950720000441e+02,2.426392810600003713e+01
1.205082633820001092e+02,2.428390377300007685e+01
1.205080906180000966e+02,2.429341293700002780e+01
1.205168144000000439e+02,2.429845500300007188e+01
1.205194863360001136e+02,2.431295650900005967e+01
1.205323197970000138e+02,2.432050723500003642e+01
1.205398894080000218e+02,2.433511991200003877e+01
1.205457937060000404e+02,2.433487260200007540e+01
1.205592081400000097e+02,2.434979604300002620e+01
1.205730685510000058e+02,2.437723533600006931e+01
1.206158583560001034e+02,2.443307237500005158e+01
1.206654010970000854e+02,2.448360672800004068e+01
1.206684393600000931e+02,2.449981489900005727e+01
1.206846818560001111e+02,2.452138727600004131e+01
1.207158130640000309e+02,2.460097077500006435e+01
1.207381991130000642e+02,2.462085971800007655e+01
1.207523741340000925e+02,2.462740400100005900e+01
1.207576946350000071e+02,2.464152014300003657e+01
1.207787129470000309e+02,2.466256468200003837e+01
1.208230602410000074e+02,2.467267508900005168e+01
1.208561718460000520e+02,2.470250420700006089e+01
1.208640067550001049e+02,2.472615688400003364e+01
1.208977784200000087e+02,2.476468222000005426e+01
1.208913678720000462e+02,2.477478114200005166e+01
1.208922656260000394e+02,2.479301754600004415e+01
1.209017862780000314e+02,2.482205809800007046e+01
1.209157556120001118e+02,2.484112636300005761e+01
1.209129686560000891e+02,2.485407776900007093e+01
1.209269477220000226e+02,2.485540379900004382e+01
1.209407449870000164e+02,2.486902253400006657e+01
1.209696734320000360e+02,2.492846511900006590e+01
1.210098992820001058e+02,2.497504672100006928e+01
1.210122511480000185e+02,2.498875890200002914e+01
1.210093717900000456e+02,2.499027329900002314e+01
1.210162188030000152e+02,2.499535642700004701e+01
1.210200512290000461e+02,2.500820042100002638e+01
1.210560619520000500e+02,2.504616897800002562e+01
1.210866500940001060e+02,2.505644168000003447e+01
1.210900159030001078e+02,2.506299176500004933e+01
1.211092625880000924e+02,2.507120906500006186e+01
1.211605876860000990e+02,2.508564855300005547e+01
1.212128449940000792e+02,2.511058004500006291e+01
1.212396171960000402e+02,2.511565271800003529e+01
1.212397674420000158e+02,2.512317726300005916e+01
1.212437383040000896e+02,2.511856443800007810e+01
1.212597797400001127e+02,2.512361306100007141e+01
1.212876706040000272e+02,2.511789876500006358e+01
1.212967128280000679e+02,2.512616845000002286e+01
1.213201404520000324e+02,2.512341881700007207e+01
1.213450336610001159e+02,2.512842267500002436e+01
1.213652672600001097e+02,2.514016779800004997e+01
1.213886713640000607e+02,2.514710898700002417e+01
1.213915717820000282e+02,2.516798046200005956e+01
1.214025737430000618e+02,2.515883222000007891e+01
1.214088715990000082e+02,2.516489918100006662e+01
1.214055149590000156e+02,2.516799428100006253e+01
1.214089390120000189e+02,2.516497282300002780e+01
1.214188480220000201e+02,2.517740879900003392e+01
1.214043012870000666e+02,2.518309425100005683e+01
1.214048566210000217e+02,2.518983400300004405e+01
1.214190058810000892e+02,2.519184679700003926e+01
1.214246714220000740e+02,2.520791729100005796e+01
1.214376405580001119e+02,2.521801848200004770e+01
1.214526871360000086e+02,2.525281016000002410e+01
1.214715749590000087e+02,2.525599149500004614e+01
1.214809459460000198e+02,2.527087588000006235e+01
1.215089954320000061e+02,2.528292512300004091e+01
1.215107152680000127e+02,2.529199981400006436e+01
1.215169095040000684e+02,2.528489913600003547e+01
1.215285161590001053e+02,2.528705414800003837e+01
1.215345040480000307e+02,2.529110644600007163e+01
1.215371390180000617e+02,2.530030289800004084e+01
1.215503937290000067e+02,2.529163051300002962e+01
1.215775524330000508e+02,2.529895095000006222e+01
1.216178594490000933e+02,2.527814006700003802e+01
1.216341311960001121e+02,2.526003458400003865e+01
1.216350364000001036e+02,2.523813714500005290e+01
1.216434325440000066e+02,2.523063754900005051e+01
1.216521581570000308e+02,2.523327072700004692e+01
1.216500168370000665e+02,2.522299881800006460e+01
1.216534655580001072e+02,2.521627981900007853e+01
1.216700611340000933e+02,2.520296542500005899e+01
1.216780858770000577e+02,2.520594784900004015e+01
1.216793012030000227e+02,2.520281630600004519e+01
1.216859976660000484e+02,2.520818930400002955e+01
1.216889000730000134e+02,2.520523038900006441e+01
1.217022889780000696e+02,2.521723878100004868e+01
1.216857162400000334e+02,2.519009541000002628e+01
1.216926689970000552e+02,2.518013171300003705e+01
1.216966889830000582e+02,2.518278523400005042e+01
1.217098887480000258e+02,2.517646898500004227e+01
1.217086052630000950e+02,2.516516820500004314e+01
1.217246757810000872e+02,2.516578122400005668e+01
1.217341716200000974e+02,2.515818133000004764e+01
1.217385167660000889e+02,2.516100841200005789e+01
1.217485017450001124e+02,2.515624985100004096e+01
1.217549739900000532e+02,2.516243490200002952e+01
1.217621408160000556e+02,2.516030758600004447e+01
1.217633854540000584e+02,2.516408279500006984e+01
1.217803622070000529e+02,2.515878249600007166e+01
1.217768227430000252e+02,2.515890542300007837e+01
1.217726994480000258e+02,2.515558662500006903e+01
1.217776941440000655e+02,2.515146816200007152e+01
1.217931996000000936e+02,2.514687331100003576e+01
1.218070337550000204e+02,2.514913630100005548e+01
1.218035085380000737e+02,2.513620273300006147e+01
1.218104255430000649e+02,2.513309950300003948e+01
1.218267149000000700e+02,2.513589934100002665e+01
1.218194218780000710e+02,2.512863388700003497e+01
1.218225377520000166e+02,2.512144010300005448e+01
1.218279748140000720e+02,2.512219472600003201e+01
1.218288134640000635e+02,2.512765109400004349e+01
1.218418605920001028e+02,2.512885616400006938e+01
1.218970735030001151e+02,2.511969443800006729e+01
1.219260440680000102e+02,2.512966466800003218e+01
1.219160373610000079e+02,2.511385777400005281e+01
1.219231987680000202e+02,2.511328253500005303e+01
1.219265524910000522e+02,2.510814555600006770e+01
1.219194509460000972e+02,2.510224644100003388e+01
1.219144161690001056e+02,2.508547722200006547e+01
1.219155435470000839e+02,2.507664048900005582e+01
1.219284561600001098e+02,2.507086560200002623e+01
1.219317172880000726e+02,2.506312116100002640e+01
1.219295361510000930e+02,2.503981272800007218e+01
1.219471098250000978e+02,2.502106206800004884e+01
1.219778895890000285e+02,2.502661284400005570e+01
1.219901681480000661e+02,2.502106003300002612e+01
1.219915633200000684e+02,2.501279353600006061e+01
1.219977683260000276e+02,2.502075760200006016e+01
1.220018191980000211e+02,2.501480561600004648e+01
1.220063386730000730e+02,2.501538642200006279e+01
1.220059943180000346e+02,2.500332185700005994e+01
1.219747471210000640e+02,2.498529198400007090e+01
1.219583072410000568e+02,2.498262258900007282e+01
1.219255916940001043e+02,2.496856021400003556e+01
1.219201972540000725e+02,2.495519307700004674e+01
1.219053594300000896e+02,2.494659780200004207e+01
1.219046710360000816e+02,2.493981623600006969e+01
1.218892626030000201e+02,2.493709722200003398e+01
1.218850432310000542e+02,2.491793115800004443e+01
1.218513621040000316e+02,2.489011374900002238e+01
1.218271430410001130e+02,2.484235901900007093e+01
1.218190187180000521e+02,2.479748144100005902e+01
1.218184197450000283e+02,2.476491843800005199e+01
1.218258792650000260e+02,2.473300110500002802e+01
1.218395117340000979e+02,2.471585024100005512e+01
1.218363680530001147e+02,2.470466561300003150e+01
1.218405764690000979e+02,2.465986893600006624e+01
1.218587660640000649e+02,2.461669669300005125e+01
1.218661312300000645e+02,2.460992134100007434e+01
1.218851395630000525e+02,2.460371505300003037e+01
1.218860392960000354e+02,2.459981317600005468e+01
1.218734582110000702e+02,2.459661079600004996e+01
1.218792421710001008e+02,2.459103512200005071e+01
1.218722529930000746e+02,2.458404900800002224e+01
1.218797921610000685e+02,2.457966333100006295e+01
1.218694933870000341e+02,2.457448817000005192e+01
1.218725740750001023e+02,2.453109669500003065e+01
1.218425403270000515e+02,2.452080590100007385e+01
1.218387768170000527e+02,2.451161761000003025e+01
1.218397103540000899e+02,2.449863537400005953e+01
1.218507356780000919e+02,2.449534343400006264e+01
1.218516590630000564e+02,2.448389462500006175e+01
1.218624178300000267e+02,2.448119632600003115e+01
1.218417375520000405e+02,2.447591662000007773e+01
1.218212024590000055e+02,2.446235584000004337e+01
1.218165540540001075e+02,2.444673940400002721e+01
1.218018643670000074e+02,2.443433683000006340e+01
1.217911480290000554e+02,2.440823018600002570e+01
1.217870275770001172e+02,2.437249635200004150e+01
1.217716386750000765e+02,2.433756317900002841e+01
1.217721121220000668e+02,2.430706065300006458e+01
1.217505757490000633e+02,2.428441091800004870e+01
1.217430687600000283e+02,2.425963406400006761e+01
1.217283015830000750e+02,2.424570231900003137e+01
1.217155928090000998e+02,2.424166932500003213e+01
1.217061331460000702e+02,2.422560769600005415e+01
1.216739480650001042e+02,2.420755642300002819e+01
1.216633174210001016e+02,2.419414065400002301e+01
1.216584787380000989e+02,2.417187838700004932e+01
1.216642153140001028e+02,2.415543333200002962e+01
1.216637580320000325e+02,2.413451517800007196e+01
1.216537350610000203e+02,2.411999689400005309e+01
1.216317230760000712e+02,2.410599310600002809e+01
1.216191272790000539e+02,2.408958247200007463e+01
1.216156689340000412e+02,2.407025718500005951e+01
1.216191919200000484e+02,2.405222533600004908e+01
1.216479173550001178e+02,2.400894932100004553e+01
1.216282843240001057e+02,2.396947285600003852e+01
1.216221907460001148e+02,2.397787280400007148e+01
1.216078226220000715e+02,2.395989893700004814e+01
1.216118717740000648e+02,2.393332792200004633e+01
1.215982369640000798e+02,2.385701905700005909e+01
1.215728521530000990e+02,2.380042394200006584e+01
1.215724519260000989e+02,2.375661266900004875e+01
1.215498896870000181e+02,2.371655589200003078e+01
1.215533643000001121e+02,2.369834780800005092e+01
1.215453581690001101e+02,2.366457208700006731e+01
1.215409985430001143e+02,2.366053005500003792e+01
1.215433946740000692e+02,2.365333632000005082e+01
1.215365863000000672e+02,2.364719138100002738e+01
1.215312279810000291e+02,2.362647499500002368e+01
1.215262909640000544e+02,2.357638905800007478e+01
1.215113404300000184e+02,2.355148680000007744e+01
1.215034648270000162e+02,2.352018571800005020e+01
1.215077179470000601e+02,2.349123551500002804e+01
1.215124488430000156e+02,2.349180052900004512e+01
1.215139500110000199e+02,2.348715558700007477e+01
1.215037450150000495e+02,2.346761179600002833e+01
1.214820361540000704e+02,2.339728113900002882e+01
1.214748556650000637e+02,2.338662496200004171e+01
1.214657302510000818e+02,2.332200610800003915e+01
1.214623084210001025e+02,2.331268479700003127e+01
1.214472281440000643e+02,2.330912656000003835e+01
1.214328702750000275e+02,2.328813102700007676e+01
1.214148966210000253e+02,2.323492798400002357e+01
1.214157305870000982e+02,2.322788146700003153e+01
1.214203877840000132e+02,2.322632003200004647e+01
1.213970210830000269e+02,2.320511648700005480e+01
1.213983670630000233e+02,2.318570672600003491e+01
1.214077540920001184e+02,2.316683622400006470e+01
1.214050011130000257e+02,2.315411202300003879e+01
1.213994429360000140e+02,2.314897606200003111e+01
1.213997965140000588e+02,2.313511932400007254e+01
1.214064816000000064e+02,2.312565007700004571e+01
1.214245875750000323e+02,2.312566033700005619e+01
1.214116743480000196e+02,2.312328836700004331e+01
1.214070182480000994e+02,2.311588952900007143e+01
1.213951553820000981e+02,2.311342896900004007e+01
1.213829408630000444e+02,2.309549211600005947e+01
1.213633631540000124e+02,2.309389175800004068e+01
1.213550823840000703e+02,2.307965821100003723e+01
1.213566435410000395e+02,2.307363942800003542e+01
1.213481320990000540e+02,2.306462604000006422e+01
1.213371861980000403e+02,2.302011300400005211e+01
1.213294440770000620e+02,2.301620377500006498e+01
1.213220316520000779e+02,2.300208090500007074e+01
1.213234622550000950e+02,2.299328247000005376e+01
1.212951755970000249e+02,2.295451859200005629e+01
1.212830338860001120e+02,2.294787736400007816e+01
1.212694189240000924e+02,2.291186925100004146e+01
1.212473063100001127e+02,2.288145951900003183e+01
1.212389076190000878e+02,2.287848024000004443e+01
1.212333516770000870e+02,2.286448914800007515e+01
1.212246861690000514e+02,2.286716773400007696e+01
1.212090412490000517e+02,2.286309487600004786e+01
1.211895789650000097e+02,2.284693982700002834e+01
1.211862548560001187e+02,2.283289804900005038e+01
1.211981299880001188e+02,2.281480592900004467e+01
1.212010291460001099e+02,2.279585426200003440e+01
1.211948981650000405e+02,2.279029322300004878e+01
1.211874147660000745e+02,2.279041332500003136e+01
1.211813981950000425e+02,2.278290360900007272e+01
1.211761914360000674e+02,2.275880192700003590e+01
1.211567845620000980e+02,2.274732262200006971e+01
1.211236923590000742e+02,2.271624723800005086e+01
1.210813560980000148e+02,2.269819813100002648e+01
1.210642442190001020e+02,2.268200621600004752e+01
1.210345135740000160e+02,2.266680391000005557e+01
1.210171924320001153e+02,2.263568412400002217e+01
1.210091597000000547e+02,2.258895977900004937e+01
1.209856121690000919e+02,2.256945646700006591e+01
1.209778517480000346e+02,2.255571962400006214e+01
1.209464019590000134e+02,2.245688033500005076e+01
1.208941477110000733e+02,2.233056172000004835e+01
1.208918679310000925e+02,2.227749011900004916e+01
1.208992707950000067e+02,2.223404340400003321e+01
1.208941676150000148e+02,2.222060124700004735e+01
1.208964108460000944e+02,2.220348527200002309e+01
1.208907073750000336e+02,2.219427569300006553e+01
1.208925550060000660e+02,2.215032033800002864e+01
1.208970762110000123e+02,2.214343459500003064e+01
1.208866241080000918e+02,2.212804730100003781e+01
1.208924644200000103e+02,2.210974332100005313e+01
1.209020363010000665e+02,2.210530492400005187e+01
1.208940791320001154e+02,2.208860810100003391e+01
1.208929645790000222e+02,2.206797887800007629e+01
1.208939249630000177e+02,2.204835581000003231e+01
1.209012539720000632e+02,2.203413769100006903e+01
1.208782313810000915e+02,2.201071237200005726e+01
1.208757860470000196e+02,2.199884672700005694e+01
1.208466896540001017e+02,2.198715383800004020e+01
1.208413832930000353e+02,2.195737963600004150e+01
1.208489158570000654e+02,2.193380665000006502e+01
1.208625854180000943e+02,2.191756469600005630e+01
1.208649209830000473e+02,2.189816766300003792e+01
1.208511356240001078e+02,2.189635741400002189e+01
1.208456319110000550e+02,2.191441693900003429e+01
1.208362545760001012e+02,2.191652175900003385e+01
1.208222228170000108e+02,2.193436374600003091e+01
1.208126272700000072e+02,2.193354340200005481e+01
1.208042244880000453e+02,2.193961969400004364e+01
1.207991536150000229e+02,2.193741403400002810e+01
1.207943112630000542e+02,2.194315604000007625e+01
1.207830177810000123e+02,2.194354391200005239e+01
1.207646841510000968e+02,2.195912921500007542e+01
1.207484415670000999e+02,2.194946426200004908e+01
1.207470896880000737e+02,2.193181336700007478e+01
1.207399592470001153e+02,2.192663788900006239e+01
1.207396182200000112e+02,2.191942747300004157e+01
1.207268070090000265e+02,2.191877121300007047e+01
1.207190340120000656e+02,2.192726052600005460e+01
1.207190649910000957e+02,2.193313905100006878e+01
1.207105759890000627e+02,2.193411278400003539e+01
1.207141449810001177e+02,2.197875740200004202e+01
1.207046878940000170e+02,2.199469379600003549e+01
1.206938288110001167e+02,2.200258871600004795e+01
1.206847775290000300e+02,2.202561975300005770e+01
1.206968877370001110e+02,2.204094201300006262e+01
1.206944147720000728e+02,2.204826245700007803e+01
1.206975731950000181e+02,2.205499029200007044e+01
1.207052729220000629e+02,2.205750765600004115e+01
1.207057305600000063e+02,2.207074248800006444e+01
1.206992983610000465e+02,2.208277868300007185e+01
1.207168466010000429e+02,2.209325219600003720e+01
1.207158637890000819e+02,2.210482682600007820e+01
1.206980275170000141e+02,2.213816759900004172e+01
1.206999384770000461e+02,2.214832343200004061e+01
1.206840199880000455e+02,2.219697336300004054e+01
1.206847772740001119e+02,2.221045918400005803e+01
1.206727639840000847e+02,2.222482366600007708e+01
1.206718790020000824e+02,2.223342046200002642e+01
1.206501613140001155e+02,2.225237368000006200e+01
1.206520955870000762e+02,2.226823889900003905e+01
1.206420645890000287e+02,2.230304928700007849e+01
1.206305042360000925e+02,2.231922467600003301e+01
1.206056446250000818e+02,2.234020966800005681e+01
1.205989360930000203e+02,2.235574601600006872e+01
1.205855737160001127e+02,2.236938664300004120e+01
1.205175497370000812e+02,2.241148768700003302e+01
1.205085362750000968e+02,2.241214772900002572e+01
1.204585443800000348e+02,2.243935818400007065e+01
1.204360084520000100e+02,2.245947464100004254e+01
1.204331033350000553e+02,2.246835884900002611e+01
1.203956542880000598e+02,2.247702708200006327e+01
1.203337481990000697e+02,2.252140527700004213e+01
1.203369995400000789e+02,2.252484704100004365e+01
1.203333533520000174e+02,2.252877917500006788e+01
1.203253243650000286e+02,2.252348223400002780e+01
1.203295597720000387e+02,2.253376633900006709e+01
1.203242459930000905e+02,2.252276166400002921e+01
1.203124442330000647e+02,2.251486687500005246e+01
1.202862468660000559e+02,2.254379072500006487e+01
1.202934087750001027e+02,2.253842631100002336e+01
1.202969636780001110e+02,2.254094676700003674e+01
1.203037467940000624e+02,2.253269039200006318e+01
1.203076109100001077e+02,2.253542970800003786e+01
1.203168100200000481e+02,2.252423001000005343e+01
1.203218331320000516e+02,2.252779119400003083e+01
1.203074932280001121e+02,2.254525108600006433e+01
1.202985412380000980e+02,2.254750430900003266e+01
1.203028378020001128e+02,2.255776970500005518e+01
1.202630319850001115e+02,2.260138848800005462e+01
1.202658022120000396e+02,2.261052939100005688e+01
1.202561339120001094e+02,2.261769801300005156e+01
1.202634354130000247e+02,2.262645456300003843e+01
1.202514749750000647e+02,2.264527932900006135e+01
1.202503071080000154e+02,2.265671583600004624e+01
1.202645446360000960e+02,2.267642714100003332e+01
1.202628225380000231e+02,2.268903546800004278e+01
1.202580515470000364e+02,2.268931932700007792e+01
1.202622469450000153e+02,2.269823105100005023e+01
1.202562783960000843e+02,2.271853635700006180e+01
